[control]player_id,playerStanding,playerScore,playerSpeed,playerIsGrounded,playerIsMidAir,playerIsLooping,playerIsCrashing,playerIsOffRoad,playerGasPedal,playerSteering,playerLap,playerDistanceToWayPoint,playerDeltaDistance,playerDeltaRotation,playerRespawn,visibleBotCount,botStanding,botScore,botSpeed,botIsGrounded,botIsLooping,botIsOffRoad,botIsCrashing,botGasPedal,botSteering,botLap,botDistanceToWayPoint,botDeltaDistance,botDeltaRotation,botPlayerDistance,botRespawn,visibleLoopCount,[output]arousal,[output]arousal_delta
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.2857142,0.0,4.58e-09,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.537502227,0.0,0.0,0,0.666666667,0.22321425,0.0,0.018674711,1.0,0.0,0.0,0.0,0.2678575,0.5892855,0.0,0.520993464,0.009367818,0.002917831,0.182705445,0,1.0,0.006896552,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.8,0.0,5.34e-09,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.53748847,0.0,0.0,0,0.666666667,0.625,0.0,0.202560778,1.0,0.0,0.0,0.0,0.8571425,0.642857,0.0,0.517650652,0.12285449,0.127417523,0.192741059,0,1.0,0.006896552,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.815384,0.0,0.007791574,1.0,0.0,0.0,0.0,0.0,0.625987,0.5,0.0,0.537317878,0.005994342,0.000143584,0,0.666666667,0.625,0.0,0.415058594,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.508260238,0.293525748,0.029804381,0.221721148,0,1.0,0.006896552,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.082250526,1.0,0.0,0.0,0.0,0.0,0.958215,0.5,0.0,0.53369694,0.080726364,0.001259278,0,0.86111,0.7096775,0.0,0.600190295,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.503984927,0.45697373,0.001429805,0.234423854,0,1.0,0.006896552,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.182899903,1.0,0.0,0.0,0.0,0.0,1.0,0.436689,0.0,0.522173773,0.183536418,0.008260727,0,1.0,0.75,0.0,0.72430539,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.491186262,0.525516308,0.0002973,0.243632298,0,1.0,0.006896552,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.266359063,1.0,0.0,0.0,0.0,0.0,1.0,0.45804375,0.0,0.502247609,0.293711025,0.048686656,0,1.0,0.75,0.0,0.833451566,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.466944053,0.656571362,0.000403224,0.256234259,0,1.0,0.020689655,0.013793103
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.328380985,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.477577906,0.33827492,0.006074736,0,1.0,0.75,0.0,0.91473126,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.441033164,0.668011762,0.000377497,0.257807294,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.376583307,1.0,0.0,0.0,0.0,0.0,1.0,0.5341325,0.0,0.449045136,0.390040782,0.007823285,0,1.0,0.75,0.0,0.977760283,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.413303632,0.715650559,0.000376862,0.250855007,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.413573126,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.418388229,0.46764096,0.007576287,0,1.0,0.75,0.0,0.997307657,1.0,0.0,0.0,0.0,0.7727275,0.7272725,0.0,0.385170563,0.801601733,0.217012439,0.237347226,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.442826317,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.385508132,0.494945715,0.001390559,0,0.897436667,0.7785725,0.0,0.956238383,1.0,0.0,0.0,0.0,0.62857125,0.8714285,0.0,0.361350976,0.768869114,0.581800973,0.203500446,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.446727811,1.0,0.0,0.0,0.0,0.0,1.0,0.648806,0.0,0.353786405,0.505457966,0.068458569,0,0.444443333,0.921875,0.0,0.96712774,1.0,0.0,0.0,0.625,0.5625,0.9375,0.0,0.353672868,0.77231168,0.602844781,0.114952676,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.361768311,1.0,0.0,0.0,0.0,0.0,1.0,0.9137735,0.0,0.327127387,0.3838741,0.23524176,0,0.333333333,1.0,0.0,0.968752829,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.334924759,0.725714396,0.938810168,0.059184054,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.32563049,1.0,0.0,0.0,0.0,0.0,1.0,0.6017255,0.0,0.303032742,0.400443049,0.207621,0,0.333333333,1.0,0.0,0.831390735,1.0,0.0,0.0,0.0,0.875,0.625,0.0,0.309365602,0.721556854,0.963893997,0.058634817,0,1.0,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.301818795,1.0,0.0,0.0,0.0,0.0,1.0,0.445731,0.0,0.279526912,0.294490478,0.142447294,0,0.333333333,1.0,0.0,0.774095834,1.0,0.0,0.0,0.0,0.6071425,0.107143,0.0,0.285570555,0.531387782,0.564743104,0.058632254,0,0.785714,0.020689655,0.0
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,1.0,0.0,0.272421442,1.0,0.0,0.0,0.0,0.0,0.7914,0.5,0.0,0.255286439,0.266431375,0.125838214,0,0.333333333,1.0,0.0,0.717813456,1.0,0.0,0.0,0.0,0.8928575,0.392857,0.0,0.2617327,0.492672264,0.174846944,0.058636231,0,0.0,0.020689655,0.0
