[control]player_id,playerStanding,playerScore,playerSpeed,playerIsGrounded,playerIsMidAir,playerIsLooping,playerIsCrashing,playerIsOffRoad,playerGasPedal,playerSteering,playerLap,playerDistanceToWayPoint,playerDeltaDistance,playerDeltaRotation,playerRespawn,visibleBotCount,botStanding,botScore,botSpeed,botIsGrounded,botIsLooping,botIsOffRoad,botIsCrashing,botGasPedal,botSteering,botLap,botDistanceToWayPoint,botDeltaDistance,botDeltaRotation,botPlayerDistance,botRespawn,visibleLoopCount,[output]arousal,[output]arousal_delta
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.1882353,0.0,0.00252434,1.0,0.0,0.0,0.0,0.0,0.500839109,0.5,0.0,0.552770237,0.000314848,1.64e-05,0,0.666666667,0.117647,0.0,0.003281334,1.0,0.0,0.0,0.0,0.17647125,0.5588235,0.0,0.574444611,0.001426523,2.49e-05,0.082070355,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.082247162,1.0,0.0,0.0,0.0,0.0,1.0,0.48610955,0.0,0.549307543,0.024420051,0.001055257,0,0.666666667,0.5,0.0,0.063065764,1.0,0.0,0.0,0.0,0.80882375,0.6911765,0.0,0.571913423,0.047686365,0.016815895,0.080968486,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.179165172,1.0,0.0,0.0,0.0,0.0,1.0,0.324647,0.0,0.536713619,0.057106847,0.038126487,0,0.666666667,0.5,0.0,0.147707372,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.562750639,0.118712241,0.006395854,0.0758945,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.251765955,1.0,0.0,0.0,0.0,0.0,1.0,0.49581279,0.0,0.517425907,0.075052611,0.018266168,0,0.666666667,0.5,0.0,0.218123347,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.547280926,0.1644708,0.000346513,0.068288476,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.309151968,1.0,0.0,0.0,0.0,0.0,1.0,0.4664322,0.0,0.492963925,0.100049616,0.004088249,0,0.666666667,0.5,0.0,0.273774006,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.526352022,0.2242426,4.21e-05,0.058364128,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.354098078,1.0,0.0,0.0,0.0,0.0,1.0,0.5163897,0.0,0.464996884,0.115206619,0.011818348,0,0.764706667,0.564102,0.0,0.318097882,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.508167744,0.263693796,5.09e-05,0.047822829,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.385762568,1.0,0.0,0.0,0.090909021,0.0,1.0,0.820778,0.0,0.434470952,0.12600698,0.065513324,0,0.960783333,0.669388,0.0,0.349360923,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.49445363,0.292351594,5.24e-05,0.04344311,0,1.0,0.777777778,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.32360539,1.0,0.0,0.0,0.103030326,0.0,0.987983548,0.6403245,0.0,0.404710427,0.122513003,0.083926948,0,0.666666667,0.7,0.0,0.37890059,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.466090485,0.354452622,5.88e-05,0.051789793,0,1.0,0.888888889,0.111111111
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.293979535,1.0,0.0,0.0,0.0,0.0,0.649637757,0.363481,0.0,0.380446152,0.094974086,0.016119315,0,0.8125,0.682052,0.0,0.381538221,1.0,0.0,0.0,0.0,0.83333375,0.6666665,0.0,0.435325417,0.308233386,0.02373679,0.044891915,0,1.0,0.888888889,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.8,0.0,0.271072346,1.0,0.0,0.0,0.0,0.0,0.746476952,0.5712445,0.0,0.35713087,0.094429084,0.02636916,0,0.791666667,0.68421,0.0,0.369334965,1.0,0.0,0.0,0.0,0.69736875,0.8026315,0.0,0.408339095,0.327748472,0.061257771,0.043941905,0,1.0,0.888888889,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.717648,0.0,0.286660974,1.0,0.0,0.0,0.181818041,0.0,1.0,0.501329705,0.0,0.332894838,0.100734555,0.027763619,0,0.666666667,0.7,0.0,0.353614319,1.0,0.0,0.0,0.0,0.55882375,0.9411765,0.0,0.378310537,0.317375653,0.095243512,0.04496487,0,0.882353,0.888888889,0.0
