[control]player_id,playerStanding,playerScore,playerSpeed,playerIsGrounded,playerIsMidAir,playerIsLooping,playerIsCrashing,playerIsOffRoad,playerGasPedal,playerSteering,playerLap,playerDistanceToWayPoint,playerDeltaDistance,playerDeltaRotation,playerRespawn,visibleBotCount,botStanding,botScore,botSpeed,botIsGrounded,botIsLooping,botIsOffRoad,botIsCrashing,botGasPedal,botSteering,botLap,botDistanceToWayPoint,botDeltaDistance,botDeltaRotation,botPlayerDistance,botRespawn,visibleLoopCount,[output]arousal,[output]arousal_delta
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,-0.0588235,0.0,0.351787,1.0,0.0,0.0,0.0,0.0,0.235294,0.0,0.0,205.138,0.00204968,0.000140022,0,2.0,-0.411765,0.0,0.399463,1.0,0.0,0.0,0.0,0.141177,0.117647,0.0,191.089,0.00320186,0.000256258,20.6988,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,11.4618,1.0,0.0,0.0,0.0,0.0,1.0,-0.0277809,0.0,203.912,0.158976,0.00900987,0,2.0,1.5,0.0,7.6775,1.0,0.0,0.0,0.0,0.647059,0.382353,0.0,190.247,0.107033,0.173123,20.4209,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,24.9681,1.0,0.0,0.0,0.0,0.0,1.0,-0.350706,0.0,199.453,0.371769,0.325527,0,2.0,1.5,0.0,17.9816,1.0,0.0,0.0,0.0,0.8,0.0,0.0,187.199,0.266452,0.0658466,19.1412,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,35.0856,1.0,0.0,0.0,0.0,0.0,1.0,-0.00837442,0.0,192.624,0.488597,0.155958,0,2.0,1.5,0.0,26.5539,1.0,0.0,0.0,0.0,0.8,0.0,0.0,182.053,0.369158,0.00356742,17.2229,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,43.0828,1.0,0.0,0.0,0.0,0.0,1.0,-0.0671356,0.0,183.963,0.651329,0.0349058,0,2.0,1.5,0.0,33.3287,1.0,0.0,0.0,0.0,0.8,0.0,0.0,175.091,0.503317,0.00043308,14.7199,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,49.3464,1.0,0.0,0.0,0.0,0.0,1.0,0.0327794,0.0,174.061,0.750002,0.100906,0,2.29412,1.82051,0.0,38.7246,1.0,0.0,0.0,0.0,0.8,0.0,0.0,169.042,0.591866,0.000524276,12.0613,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,53.7591,1.0,0.0,0.0,0.0588235,0.0,1.0,0.641556,0.0,163.253,0.820313,0.559358,0,2.88235,2.34694,0.0,42.5305,1.0,0.0,0.0,0.0,0.8,0.0,0.0,164.48,0.656189,0.000539974,10.9567,0,1.0,1.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,45.097,1.0,0.0,0.0,0.0666667,0.0,0.981591,0.280649,0.0,152.716,0.797567,0.716575,0,2.0,2.5,0.0,46.1266,1.0,0.0,0.0,0.0,0.8,0.0,0.0,155.045,0.795576,0.000605774,13.0618,0,1.0,2.0,1.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,40.9684,1.0,0.0,0.0,0.0,0.0,0.463251,-0.273038,0.0,144.125,0.618287,0.137628,0,2.4375,2.41026,0.0,46.4477,1.0,0.0,0.0,0.0,0.666667,0.333333,0.0,144.811,0.691836,0.244375,11.3221,0,1.0,2.0,0.0
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,3.0,0.0,37.7761,1.0,0.0,0.0,0.0,0.0,0.611607,0.142489,0.0,135.87,0.614739,0.225142,0,2.375,2.42105,0.0,44.9621,1.0,0.0,0.0,0.0,0.557895,0.605263,0.0,135.834,0.735638,0.630661,11.0825,0,1.0,2.0,0.0
